,Tweet ID,Sentiment
15970,641597244857262080,positive
15971,641597458955505664,negative
15972,641597574277783552,negative
15973,641598132870995968,positive
15974,641598560593645568,neutral
15975,641599086509064192,neutral
15976,641599272958488576,negative
15977,641599625288392705,neutral
15978,641601246470737920,neutral
15979,641602205359980548,positive
15980,641602348616404992,positive
15981,641603266451755008,positive
15982,641605388698300417,positive
15983,641605594357604353,neutral
15984,641605635432300545,positive
15985,641606547492241412,neutral
15986,641608174273998848,neutral
15987,641608917328482304,positive
15988,641609717748514816,neutral
15989,641610866354466816,neutral
15990,641611022369992705,positive
15991,641613185775181824,neutral
15992,641613723086553089,neutral
15993,641614742042230784,positive
15994,641616131707535360,positive
15995,641621469680631808,positive
15996,641621650698575873,neutral
15997,641621789156724737,neutral
15998,641623641738846208,positive
15999,641624934460977152,positive
16000,641625278033305600,neutral
16001,641626419580174336,neutral
16002,641626453835141120,positive
16003,641627199406215168,positive
16004,641627346143997952,negative
16005,641628104826429440,negative
16006,641629774872494080,neutral
16007,641630009216626688,neutral
16008,641630038677319680,neutral
16009,641630571228229632,negative
16010,641631573327130625,positive
16011,641632124072783872,positive
16012,641632325709770754,neutral
16013,641634669809811456,neutral
16014,641635332379820032,neutral
16015,641636207298908162,neutral
16016,641637648205922304,positive
16017,641638164377964545,neutral
16018,641638418955399168,negative
16019,641639287587405825,neutral
16020,641639347188436992,neutral
16021,641639539388358660,neutral
16022,641639887255531523,neutral
16023,641639937230643200,neutral
16024,641640503046504448,positive
16025,641642433307144192,neutral
16026,641642583312220160,neutral
16027,641643720635379712,positive
16028,641644014446362624,neutral
16029,641644962019450881,positive
16030,641645017413480448,neutral
16031,641645330950410240,neutral
16032,641646203650842624,positive
16033,641646241592516608,neutral
16034,641646327684825090,neutral
16035,641646522166210560,positive
16036,641647513318105088,neutral
16037,641647562227777536,negative
16038,641648355685363712,neutral
16039,641649260799377408,neutral
16040,641650021537067008,neutral
16041,641650255910596608,positive
16042,641651686797242368,neutral
16043,641653387935637505,neutral
16044,641655007239106560,positive
16045,641655468767604736,negative
16046,641655502905208832,neutral
16047,641656106452930560,positive
16048,641656294827499521,negative
16049,641656535043538944,neutral
16050,641656896353619968,neutral
16051,641657512052289536,positive
16052,641658366809538561,neutral
16053,641658454856216576,neutral
16054,641659403209453569,neutral
16055,641660106678013953,positive
16056,641662208787763202,positive
16057,641662728323502080,neutral
16058,641664014641197056,neutral
16059,641664248867889152,positive
16060,641666327506194432,positive
16061,641667410232217600,neutral
16062,641667997216718849,neutral
16063,641668332240945153,positive
16064,641668771766267905,positive
16065,641669008077357060,neutral
16066,641669041703231488,positive
16067,641669301112586240,positive
16068,641669822162542592,neutral
16069,641670441870868480,neutral
16070,641671848015589376,positive
16071,641673491645886464,neutral
16072,641677002395791360,neutral
16073,660184675764330496,positive
16074,660184927498018816,negative
16075,660189926416347136,positive
16076,660191462026539008,neutral
16077,660192329169543168,positive
16078,660192406462140416,neutral
16079,660192581087854592,negative
16080,660195054695391232,positive
16081,660218212634750977,neutral
16082,660262127110922240,positive
16083,660262189736050689,neutral
16084,660263692102053889,positive
16085,660264945938919425,neutral
16086,660267956866297856,negative
16087,660270609004269568,neutral
16088,660271619202527232,positive
16089,660275456172670976,positive
16090,660275680228151296,neutral
16091,660276330223792128,positive
16092,660276773934997504,negative
16093,660277331546603522,positive
16094,660277457816170496,neutral
16095,660278015574851584,positive
16096,660279236608057344,neutral
16097,660279353692061696,neutral
16098,660279450622267393,positive
16099,660279857495072769,neutral
16100,660280607956684800,neutral
16101,660282285040779265,negative
16102,660286265389092864,positive
16103,660288451875614720,neutral
16104,660298047230971904,positive
16105,660298235819466757,positive
16106,660298294132932608,positive
16107,660298311870623744,positive
16108,660298458688045056,positive
16109,660299646582046720,positive
16110,660299704966766592,positive
16111,660303170820775936,neutral
16112,660304766518603776,positive
16113,660307442807341056,neutral
16114,660307580930031616,neutral
16115,660307600614014976,neutral
16116,660308684732563456,positive
16117,660310466132992000,positive
16118,660314530086424576,positive
16119,660317433614479360,neutral
16120,660318437265149952,positive
16121,660318498766217216,negative
16122,660319370791530497,neutral
16123,660321735544348672,neutral
16124,660322324995055616,positive
16125,660325690299011072,neutral
16126,660333385068486656,negative
16127,660336234540089344,neutral
16128,660336722933248000,positive
16129,660346371803906048,neutral
16130,660420010242908162,positive
16131,660443897768845312,neutral
16132,660448766005260289,neutral
16133,660452340214972418,neutral
16134,660461069329133569,neutral
16135,660464816490835968,positive
16136,660469192961970176,neutral
16137,660482800856924162,neutral
16138,660483821662507008,positive
16139,660493289519362048,positive
16140,660495328618090496,neutral
16141,660508751909158912,neutral
16142,660512979377455104,negative
16143,660514655799001088,neutral
16144,660518391652839425,neutral
16145,660518777633660928,neutral
16146,660519222829670400,neutral
16147,660520044787437568,negative
16148,660523865555234816,neutral
16149,660534553023545349,positive
16150,660540030943825920,neutral
16151,660544849406398464,negative
16152,660571582650281984,neutral
16153,660579959644274689,negative
16154,660590429096816641,negative
16155,660596547416162304,neutral
16156,660602407848538112,negative
16157,660603666869522432,neutral
16158,660607437540487168,positive
16159,660611055064915969,neutral
16160,660618277647810560,positive
16161,660645890093359104,neutral
16162,660666162318090241,neutral
16163,660671168773496832,positive
16164,660674078936797184,neutral
16165,660688751216238592,neutral
16166,660755438779170816,neutral
16167,660774771647492097,neutral
16168,660800884884946944,neutral
16169,660815658377056256,neutral
16170,660917877634039808,negative
16171,660925657438920704,neutral
16172,660934905078116352,neutral
16173,660944808106704896,neutral
16174,661003717295144960,neutral
16175,661017151763968001,neutral
16176,661019286501068800,neutral
16177,661024625237864448,positive
16178,661054740969730048,positive
16179,661060323584188416,negative
16180,661069250732367872,positive
16181,661070077698162688,negative
16182,661076539946237952,neutral
16183,661076762911096832,positive
16184,661090115989565440,positive
16185,661090844099891200,neutral
16186,661101486949195776,positive
16187,661102247590297600,neutral
16188,661155099683782656,positive
16189,661177452773928961,positive
16190,661198194462838784,positive
16191,661198828545142784,neutral
16192,661207381167071232,positive
16193,661207979908313089,neutral
16194,661215559711891456,neutral
16195,661216075451793408,neutral
16196,661218805293711360,neutral
16197,661230935992606720,positive
16198,661233070134198272,positive
16199,661246967746584576,positive
16200,661251558957518848,neutral
16201,661255629349195776,neutral
16202,661301216387964929,positive
16203,661306415819169792,positive
16204,661322714943197184,positive
16205,661449580974882816,negative
16206,661450767853744128,neutral
16207,661454792229810176,neutral
16208,661462381328007168,negative
16209,661522184565874688,neutral
16210,661539635948949504,positive
16211,661563267165257728,neutral
16212,661569956719427584,positive
16213,661579914898882560,neutral
16214,661582599484239872,positive
16215,661589229554835456,neutral
16216,661590610709602304,neutral
16217,661601351005249537,neutral
16218,661602299526184960,neutral
16219,661629776185135104,neutral
16220,661631495568809984,positive
16221,661634470559248385,neutral
16222,661646956880486400,neutral
16223,661659056642334720,positive
16224,661665633659191301,positive
16225,661673266474557440,neutral
16226,661676827803557889,positive
16227,661685870261616640,neutral
16228,661720504315871232,negative
16229,661725188330020864,neutral
16230,661726523070640128,positive
16231,661728768185278465,positive
16232,661729724071325696,neutral
16233,661731669150449664,negative
16234,661731951242555392,neutral
16235,661731974734827521,negative
16236,661732196248498176,neutral
16237,661739020754399232,positive
16238,661739458086248449,neutral
16239,661747872598089728,negative
16240,661751869799297024,positive
16241,661754438521065472,positive
16242,661763741759856640,neutral
16243,661765116111777792,positive
16244,661777461382791168,negative
16245,661792670042480641,negative
16246,661799937252945924,neutral
16247,661804448411422720,neutral
16248,661807147664220160,negative
16249,661818417561927680,positive
16250,661830516644052992,positive
16251,661846107648040960,positive
16252,661849788707573761,negative
16253,661888388274851841,positive
16254,661908685007036416,neutral
16255,661908739109187584,neutral
16256,661912196520280064,negative
16257,661919266778804225,negative
16258,661920149012893696,negative
16259,661936233510215680,neutral
16260,661940556797489152,neutral
16261,661942423367610368,negative
16262,661946844671582208,neutral
16263,661962154279624704,positive
16264,661974452209610753,positive
16265,661995263985369088,positive
16266,661998833090498560,positive
16267,662033551181914112,neutral
16268,662035072078491648,neutral
16269,662035084212617216,positive
16270,662039324846764032,neutral
16271,662042363804676096,neutral
16272,662049192970477568,negative
16273,662050901583118336,neutral
16274,662053389321285632,negative
16275,662060092028768257,negative
16276,662099912146857984,neutral
16277,662109957291012096,neutral
16278,662112931060912128,positive
16279,662115625519722497,neutral
16280,662127086446972928,negative
16281,662129699355627520,neutral
16282,662131804363583488,neutral
16283,662139003676835840,positive
16284,662139635909324800,negative
16285,662178614880968704,neutral
16286,662180020958425089,neutral
16287,662180969215037440,positive
16288,662181779621715968,positive
16289,662186323759919104,neutral
16290,662191459785928704,positive
16291,662195329706696704,negative
16292,662223333732274176,neutral
16293,662231848593027072,positive
16294,662243230772150273,negative
16295,662243919476846592,neutral
16296,662247919769153536,positive
16297,662255800811954176,positive
16298,662260466022899712,neutral
16299,662262911071444992,positive
16300,662265524726964224,positive
16301,662266891558330368,neutral
16302,662320812444295169,positive
16303,662349657167777792,positive
16304,662352028518080512,negative
16305,662361057269256192,neutral
16306,662391532973068288,neutral
16307,662393178457182208,negative
16308,662398419839918081,positive
16309,662400077500162048,positive
16310,662411577530814465,neutral
16311,662412341846237184,neutral
16312,662415214370037760,positive
16313,662416602202300416,positive
16314,662416887456915456,positive
16315,662420349380902913,positive
16316,662422466703310848,negative
16317,662439434349101057,positive
16318,662453877912961024,neutral
16319,662469097846759424,positive
16320,662480588322947072,neutral
16321,662488463472779264,negative
16322,662490378138877952,positive
16323,662500411107106816,neutral
16324,662520863963656192,neutral
16325,662531201442410496,neutral
16326,662535951546261504,neutral
16327,662542071513882624,negative
16328,662543107007905792,positive
16329,662554853978173441,neutral
16330,662576233847398404,negative
16331,662576342345601024,neutral
16332,662576647942627328,positive
16333,662589442750849024,negative
16334,662598694081044480,neutral
16335,662612913136513025,neutral
16336,662617373891891200,neutral
16337,662622450232901632,positive
16338,662637327613865984,negative
16339,662664783083122691,positive
16340,662665573793402880,positive
16341,662666255996874752,positive
16342,662666532598648834,neutral
16343,662669732282310656,neutral
16344,662675881387626497,neutral
16345,662684343450673152,positive
16346,662685084085043200,neutral
16347,662686737676701696,positive
16348,662743339247112193,positive
16349,662746942900936704,neutral
16350,662751857325039616,negative
16351,662755012129529858,negative
16352,662761240331186176,neutral
16353,662766940465864704,positive
16354,662778984216682496,positive
16355,662783462726766592,neutral
16356,662785479465549824,neutral
16357,662786556994985984,negative
16358,662804708944384001,neutral
16359,662832442537971712,positive
16360,662845702528090112,neutral
16361,662852227023962113,neutral
16362,662855171894972416,neutral
16363,662864315305750528,neutral
16364,662868300284739584,neutral
16365,662880333050699776,neutral
16366,662882533026074624,neutral
16367,662889205996064768,positive
16368,662915620107919360,neutral
16369,662939193342083072,negative
16370,662975956399755264,neutral
16371,663006192931860480,negative
16372,663039474121637888,neutral
16373,663049883235000320,neutral
16374,663050197988061184,neutral
16375,663053206122070016,neutral
16376,663055148046876672,neutral
16377,663055512838123520,positive
16378,663063503851360256,positive
16379,663066443970453505,negative
16380,663066879968354306,neutral
16381,663070390177034240,positive
16382,663080003559514113,neutral
16383,663090853871616000,neutral
16384,663102215368765440,neutral
16385,663105408282718208,negative
16386,663113003441614848,neutral
16387,663115995167350785,negative
16388,663127281330556928,positive
16389,663128575952965632,negative
16390,663139561510297600,neutral
16391,663143585492041729,neutral
16392,663147137711083520,neutral
16393,663149504674136064,neutral
16394,663180235886739456,neutral
16395,663183246654500865,positive
16396,663185153930334208,positive
16397,663186564357292036,positive
16398,663187217708285952,positive
16399,663198368152363008,neutral
16400,663213075949092864,positive
16401,663213134224760833,neutral
16402,663258745095393280,neutral
16403,663262395570130944,positive
16404,663267401509806080,neutral
16405,663267827399290881,positive
16406,663274419087941632,negative
16407,663304462270726144,positive
16408,663309417035792384,negative
16409,663309818522898432,negative
16410,663312184554991616,positive
16411,663315869477568512,negative
16412,663325773198139393,negative
16413,663344328677437440,negative
16414,663348517306540032,neutral
16415,663354954858364933,neutral
16416,663356212667392000,negative
16417,663359059475722240,negative
16418,663360623569477636,neutral
16419,663369674500022272,neutral
16420,663372045762301952,neutral
16421,663412128930361344,neutral
16422,663416373234692096,neutral
16423,663456112071561217,negative
16424,663498474680381440,positive
16425,663500832537747456,neutral
16426,663517032239992832,negative
16427,663519360858877952,neutral
16428,663519829865816065,positive
16429,663538146265595908,negative
16430,663543120861069312,negative
16431,663544039388516352,neutral
16432,663563833542184961,positive
16433,663566111175254016,negative
16434,663581194022293504,neutral
16435,663589891779923969,positive
16436,663650160895877121,neutral
16437,663657974846627840,neutral
16438,663660502963220480,neutral
16439,663661476729647104,positive
16440,663662951962976256,positive
16441,663673473365966848,neutral
16442,663714752162607104,negative
16443,663729109042929664,positive
16444,663729383518154752,positive
16445,663766498154967040,positive
16446,663787957845958657,neutral
16447,663810968955314176,positive
16448,663822394977468416,neutral
16449,663851259800195073,neutral
16450,663851863578554368,negative
16451,663855689631035392,positive
16452,663870166015549440,negative
16453,663876946535821312,positive
16454,663894385625595904,positive
16455,663898714776297472,positive
16456,663902636131774464,neutral
16457,663914945743032320,positive
16458,663915723236859904,positive
16459,663921925719240704,positive
16460,663922329072877569,neutral
16461,663949055836291072,negative
16462,663953551811592192,positive
16463,663953671747686400,positive
16464,663960794212634624,positive
16465,663963793785884672,positive
16466,663966623078871042,positive
16467,663981384516677633,neutral
16468,663984312925089793,positive
16469,664021117225537536,positive
16470,664028108882731008,positive
16471,664038729028403200,negative
16472,664040344078651392,negative
16473,664041737078358016,negative
16474,664043196545171460,negative
16475,664045469442646016,negative
16476,664048053675024384,negative
16477,664049298624114688,negative
16478,664050827565383681,negative
16479,664051900929679360,negative
16480,664055207534440448,negative
16481,664058011187589121,negative
16482,664079225385828352,neutral
16483,664081149875105792,neutral
16484,664083408167919616,neutral
16485,664083454196346880,negative
16486,664083697897967617,negative
16487,664088967491416064,negative
16488,664101941853581312,positive
16489,664128744114814976,positive
16490,664131829356756992,negative
16491,664140994867290112,neutral
16492,664141878640705536,neutral
16493,664156554397007872,positive
16494,664156803786252288,negative
16495,664184962644639744,negative
16496,664206999144546304,negative
16497,664209290056585216,positive
16498,664210192217714688,positive
16499,664213681501114368,positive
16500,664220895658057729,negative
16501,664234076967170049,neutral
16502,664246082545852416,neutral
16503,664263320686432256,neutral
16504,664267616874270720,negative
16505,664285925841612800,neutral
16506,664309292720381952,negative
16507,664326629846589444,neutral
16508,664332661134069760,positive
16509,664334047817109504,negative
16510,664357856515371008,neutral
16511,664363408947601408,neutral
16512,664393912501592064,neutral
16513,664424170135166976,neutral
16514,664426152522477568,negative
16515,664426748692537344,neutral
16516,664438399915286529,neutral
16517,664438720825683969,positive
16518,664441419684257792,neutral
16519,664455722323849217,neutral
16520,664487858636476417,positive
16521,664487997149024256,neutral
16522,664488875855712256,positive
16523,664503374671409152,positive
16524,664524693374951424,negative
16525,664539129577734145,positive
16526,664550013721268224,positive
16527,664550694188396548,neutral
16528,664556894237892608,negative
16529,664565035038023680,neutral
16530,664647964246323200,positive
16531,664651719486382080,neutral
16532,664674158261833732,positive
16533,664675083617611777,positive
16534,664676971708850176,positive
16535,664688181913198597,negative
16536,664703391860436992,neutral
16537,664708976043536384,negative
16538,664710351674548224,neutral
16539,664721280051081216,neutral
16540,664729687323709440,positive
16541,664736511712215040,neutral
16542,664736771872280576,negative
16543,664737055298162688,neutral
16544,664739630894465024,positive
16545,664751373779496960,neutral
16546,664760325065969664,positive
16547,664763912110350336,positive
16548,664774644436762628,negative
16549,664788256215670784,positive
16550,664794051795935232,neutral
16551,664811977781325824,neutral
16552,664825684326555648,neutral
16553,664847306257137666,positive
16554,664847660013195264,positive
16555,664854226695118848,neutral
16556,664867670827917312,positive
16557,664918878372429824,negative
16558,664920168892637185,neutral
16559,664922300714770432,positive
16560,664923333822148613,positive
16561,664928495747764225,neutral
16562,664932161355665409,positive
16563,664935231535886336,positive
16564,664940475615477761,negative
16565,664946854921117696,neutral
16566,664953086440546308,negative
16567,664987400507125760,neutral
16568,665011837243666432,negative
16569,665033491445383168,negative
16570,665039775301111808,neutral
16571,665063241651847168,positive
16572,665064511083184128,neutral
16573,665067335795896320,negative
16574,665067358679990272,positive
16575,665078664359374852,negative
16576,665090003257683968,negative
16577,665090468640870400,neutral
16578,665094267459805184,positive
16579,665114765862305793,neutral
16580,665115193110888448,neutral
16581,665140774355542016,negative
16582,665199343197151232,positive
16583,665211326877167617,neutral
16584,665221232384700416,positive
16585,665222276858716160,neutral
16586,665226026377547777,neutral
16587,665226761781780483,positive
16588,665228669686833152,positive
16589,665239080083566592,neutral
16590,665255772012548096,negative
16591,665259544453353472,neutral
16592,665267009773408256,positive
16593,665286718560538626,negative
16594,665289571928797185,negative
16595,665290614234324992,negative
16596,665291059883327488,negative
16597,665295416167145472,negative
16598,665298386560659457,negative
16599,665298916703760384,neutral
16600,665299050216951808,negative
16601,665300287566053376,negative
16602,665302992166359040,neutral
16603,665306297068183552,negative
16604,665308227039444992,negative
16605,665310269711585280,negative
16606,665319111065399296,negative
16607,665320520691286022,negative
16608,665325507089670144,neutral
16609,665327424322695168,neutral
16610,665327465489764352,negative
16611,665328754252615687,negative
16612,665328989741957121,neutral
16613,665329361894162433,negative
16614,665329579309985792,negative
16615,665329626118356992,neutral
16616,665330653626372096,neutral
16617,665331173296484352,negative
16618,665331535092912128,neutral
16619,665331750239776769,negative
16620,665333548027506693,neutral
16621,665334034009096192,negative
16622,665334811096035328,neutral
16623,665335188105244673,negative
16624,665336001997336576,neutral
16625,665336266343366657,positive
16626,665336287025491970,neutral
16627,665336538037796866,negative
16628,665339906621767680,neutral
16629,665340624535617537,negative
16630,665342221927976960,negative
16631,665342657498095616,negative
16632,665345783370223616,neutral
16633,665346054963904512,neutral
16634,665346802158211072,neutral
16635,665348877789216768,negative
16636,665352250907353089,neutral
16637,665352318611808258,neutral
16638,665354078977830912,negative
16639,665354610803154945,neutral
16640,665354948498972672,neutral
16641,665355706254696448,negative
16642,665359004269420544,neutral
16643,665359569208475648,negative
16644,665360594048958464,positive
16645,665361065090416640,negative
16646,665361763559321600,neutral
16647,665364602742374401,positive
16648,665365127437357056,neutral
16649,665365630279905280,neutral
16650,665365759909085185,positive
16651,665366732815515653,neutral
16652,665367660088045568,neutral
16653,665368953703825410,negative
16654,665369192250523649,negative
16655,665370227916451840,neutral
16656,665371930732707841,negative
16657,665372123720994816,neutral
16658,665373139702943745,negative
16659,665375362616918017,negative
16660,665377987035009024,neutral
16661,665380072363159552,positive
16662,665382429323079684,negative
16663,665382462114021376,negative
16664,665383061757014016,neutral
16665,665383069755555840,neutral
16666,665383235334094849,neutral
16667,665383732489101313,positive
16668,665385188143308800,neutral
16669,665385497632477186,neutral
16670,665389807426789376,neutral
16671,665390806094712833,neutral
16672,665392123265486849,neutral
16673,665397264702185472,neutral
16674,665400826006003712,negative
16675,665403277094338561,negative
16676,665403856113807360,neutral
16677,665404615698067456,negative
16678,665404957416378368,neutral
16679,665422355775266818,neutral
16680,665423512178442245,negative
16681,665430784975704064,neutral
16682,665434997302632448,neutral
16683,665441229732241408,negative
16684,665447445296488448,negative
16685,665450748998778880,negative
16686,665451162259357696,positive
16687,665453941149310976,neutral
16688,665454391730814976,negative
16689,665463015383425024,neutral
16690,665463215854370816,positive
16691,665465039588061184,neutral
16692,665465878381727744,negative
16693,665466419115655168,neutral
16694,665468861207216128,negative
16695,665472255967629312,positive
16696,665474883606958080,neutral
16697,665482366345977856,negative
16698,665485537642319872,neutral
16699,665488283149967360,negative
16700,665493444962332673,neutral
16701,665494727148625920,neutral
16702,665499206593835008,positive
16703,665504333396508672,negative
16704,665513332988858368,negative
16705,665515308971634688,negative
16706,665516838135193600,neutral
16707,665522752489660416,negative
16708,665528498895876097,positive
16709,665532345370484736,neutral
16710,665534229451841536,negative
16711,665536625112449024,negative
16712,665538531436199936,neutral
16713,665541140918218752,negative
16714,665541417167663104,negative
16715,665543145371910144,negative
16716,665579937584168961,negative
16717,665581939760480257,negative
16718,665584994048430081,negative
16719,665588965349523456,negative
16720,665589173823397889,positive
16721,665602462410285056,negative
16722,665604428272115712,neutral
16723,665621945002516480,negative
16724,665622721070370816,negative
16725,665626046721622016,negative
16726,665627471899975680,negative
16727,665631444052664320,negative
16728,665637266493042688,neutral
16729,665637582743687168,neutral
16730,665638484682653697,neutral
16731,665640096046125056,neutral
16732,665641976021274625,neutral
16733,665644036087246850,neutral
16734,665650062521794560,negative
16735,665651837614366720,neutral
16736,665652088794411008,negative
16737,665655522004221953,neutral
16738,665656725593178112,positive
16739,665658336688345088,neutral
16740,665660204399333376,positive
16741,665661177071030273,positive
16742,665662737733844993,neutral
16743,665671169677402114,neutral
16744,665671553896591361,neutral
16745,665672825626370048,neutral
16746,665676370094088192,positive
16747,665676995036995584,neutral
16748,665677455332474881,positive
16749,665682791300993025,neutral
16750,665687331538538496,neutral
16751,665689611319033856,positive
16752,665691552300277760,neutral
16753,665692681159450624,neutral
16754,665696767044812800,neutral
16755,665702541192114177,positive
16756,665702732251033600,negative
16757,665705111558168576,neutral
16758,665708557657075713,neutral
16759,665719683346276352,positive
16760,665720394641313793,neutral
16761,665728589833314305,negative
16762,665730406642126848,neutral
16763,665737508051816448,positive
16764,665740066015211521,neutral
16765,665740580278812672,positive
16766,665741041182502916,neutral
16767,665743679437545472,negative
16768,665743939085967360,positive
16769,665749401176965120,positive
16770,665763523549491200,neutral
16771,665764055362088960,positive
16772,665769849075838976,neutral
16773,665771946915725316,negative
16774,665772970397175810,neutral
16775,665773001816698880,negative
16776,665774400185192448,neutral
16777,665776665843400704,negative
16778,665780073484582912,positive
16779,665786858476077056,neutral
16780,665788405683511297,neutral
16781,665788558850953216,positive
16782,665788933179965441,neutral
16783,665790788488593408,negative
16784,665796068169396224,negative
16785,665798126717005824,neutral
16786,665803984238702592,neutral
16787,665804624348090368,neutral
16788,665811226308427776,positive
16789,665818243488026625,positive
16790,665818878631546880,neutral
16791,665826474071601152,neutral
16792,665830614658998272,negative
16793,665839781256015872,neutral
16794,665839887896195072,neutral
16795,665845661796073472,neutral
16796,665871163814510594,negative
16797,665876352050925568,negative
16798,665886492099813376,negative
16799,665903645691527169,positive
16800,665905982283735040,positive
16801,665906504428580864,positive
16802,665909242914828288,neutral
16803,665923020612087808,negative
16804,665927839267627008,negative
16805,665930360040120320,positive
16806,665932176098246657,neutral
16807,665933660173025280,negative
16808,665940019882950660,neutral
16809,665944074994757632,negative
16810,665945515088068610,negative
16811,665947067454496770,neutral
16812,665948605358972928,positive
16813,665949616152698881,neutral
16814,665959086425411584,positive
16815,665961364024721408,neutral
16816,665970654563422212,negative
16817,665974593186729984,neutral
16818,665985196026540032,negative
16819,665992918914744320,neutral
16820,665993270271590404,neutral
16821,665998143331373058,positive
16822,666006266888720384,neutral
16823,666027969756987392,neutral
16824,666032917341192192,neutral
16825,666039458291179520,neutral
16826,666046961200594944,negative
16827,666050731430969344,positive
16828,666052312960339968,positive
16829,666062500958482433,neutral
16830,666067476145418241,neutral
16831,666068022956830720,neutral
16832,666077920750768128,negative
16833,666087411277959168,positive
16834,666104829425680384,positive
16835,666109256022810624,positive
16836,666114439930707969,positive
16837,666127561265512448,neutral
16838,666140603583823872,neutral
16839,666140935885946882,neutral
16840,666143246641315841,positive
16841,666159123462037504,positive
16842,666164754491273216,negative
16843,666173903073648640,positive
16844,666186567107522560,neutral
16845,666197359777308672,negative
16846,666200000615976960,neutral
16847,666200401046147072,neutral
16848,666202151627177984,negative
16849,666204178046443520,neutral
16850,666209708047540224,neutral
16851,666216420196220930,neutral
16852,666223424017203200,negative
16853,666230388969336834,positive
16854,666232693127045120,neutral
16855,666235079643918336,negative
16856,666235644012838912,negative
16857,666243896645578752,neutral
16858,666246597013929984,neutral
16859,666251246182014977,negative
16860,666254870819794944,neutral
16861,666260187523629056,positive
16862,666260984261124098,neutral
16863,666260984261124098,positive
16864,666262481371709440,neutral
16865,666267532614115328,negative
16866,666267963583029253,neutral
16867,666270857065574400,neutral
16868,666272426205032448,positive
16869,666275216314736640,neutral
16870,666275370069581824,positive
16871,666285092629671936,neutral
16872,666288138692796416,positive
16873,666295596945440768,positive
16874,666301035284156416,neutral
16875,666303514440769538,positive
16876,666309017644347392,negative
16877,666323047138234368,neutral
16878,666324759290998784,positive
16879,666326550028005376,negative
16880,666331767247368192,neutral
16881,666336927931629568,negative
16882,666355124848209920,negative
16883,666359273056829440,negative
16884,666381486879326210,positive
16885,666386273557327872,neutral
16886,666387698563747840,neutral
16887,666395700675014656,negative
16888,666407755478118400,negative
16889,666411095586816000,negative
16890,666417339915628544,positive
16891,666418987656417281,neutral
16892,666419327965466624,neutral
16893,666430249970696193,neutral
16894,666453520015613952,positive
16895,666464395652956160,neutral
16896,666466136070991872,positive
16897,666467537312329729,neutral
16898,666482970992222209,positive
16899,666494244048076800,neutral
16900,666503654145327108,negative
16901,666519793739038720,neutral
16902,666541621400371200,positive
16903,666542099811147776,negative
16904,666542321815670785,positive
16905,666550720360001536,neutral
16906,666551431307116544,positive
16907,666551802767269888,neutral
16908,666557451206983680,neutral
16909,666568481693761537,neutral
16910,666578060356001792,neutral
16911,666578319681433600,negative
16912,666611276190253056,negative
16913,666673996965027844,negative
16914,666674659203620864,neutral
16915,666676204460572672,positive
16916,666683324149186560,neutral
16917,666683843890569216,positive
16918,666696532993818624,neutral
16919,666704721328119809,positive
16920,666710933746552832,neutral
16921,666714199171670016,positive
16922,666716699681538048,neutral
16923,666722860501762049,negative
16924,666728909296259072,negative
16925,666733304146698240,positive
16926,666734488173617152,negative
16927,666740641049788416,positive
16928,666742108368293888,neutral
16929,666755807292231680,negative
16930,666757304021336064,positive
16931,666761884004130816,neutral
16932,666764132977373189,neutral
16933,666765404103122944,negative
16934,666777645984563200,negative
16935,666778414683148288,neutral
16936,666787830664859648,positive
16937,666795015704735744,negative
16938,666798836225089537,positive
16939,666801300806463488,positive
16940,666808084484874240,neutral
16941,666808278945435648,neutral
16942,666812481189208064,positive
16943,666814930679685120,positive
16944,666815504238010368,negative
16945,666818964413026304,neutral
16946,666819396891873280,neutral
16947,666841993448787968,positive
16948,666843602635517952,neutral
16949,666843627184889856,neutral
16950,666850154452922368,neutral
16951,666884461678735360,neutral
16952,666887154526736384,neutral
16953,666895650836103168,neutral
16954,666897806297182208,positive
16955,666899383443550208,neutral
16956,666909587371593728,negative
16957,666942092313276416,positive
16958,666951903792730115,negative
16959,666967649495199745,negative
16960,666973449412300800,neutral
16961,666994320478748672,negative
16962,666997354420183040,neutral
16963,667016957464592384,neutral
16964,667036314378747904,neutral
16965,667039563915874304,positive
16966,667046386622427137,positive
16967,667049628106379264,positive
16968,667051078609866752,negative
16969,667061937256144896,neutral
16970,667121920333258752,negative
16971,667132974543085568,neutral
16972,667138890017452032,neutral
16973,667174478829391872,positive
16974,667179192744673280,neutral
16975,667183945381998592,positive
16976,667194322694094848,negative
16977,667196286483959808,neutral
16978,667198580860456960,neutral
16979,667218606342574080,positive
16980,667221785671245824,positive
16981,667234352019849221,neutral
16982,667240236548657152,neutral
16983,667241416318279681,positive
16984,667241700885192704,negative
16985,667256059388522496,neutral
16986,667264048757645312,neutral
16987,667266987639181312,positive
16988,667274115145818112,neutral
16989,667279656677052416,negative
16990,667281865280126977,negative
16991,667292079958065153,neutral
16992,667297279385038851,negative
16993,667304983730130944,neutral
16994,667306119061090304,positive
16995,667312056450723840,negative
16996,667312726163656704,neutral
16997,667314015559749636,negative
16998,667318225382707200,negative
16999,667322144070725632,neutral
17000,667324243567206400,neutral
17001,667337476927651841,positive
17002,667350606189752320,positive
17003,667353667230498816,neutral
17004,667354874795991040,positive
17005,667364287862542336,positive
17006,667372516390907905,neutral
17007,667384641947611141,positive
17008,667385698991779840,positive
