Unnamed: 0,Topic,Sentiment,TweetId,TweetDate,TweetText,VADER_Score,VADER_Compound,VADER_Sentiment,SentiStrengthSentiment,SentiStrengthScore,BERTSentiment2,BERTDetails2,BERTSentiment3,BERTDetails3
3100,twitter,neutral,1.26871e+17,Thu Oct 20 04:04:47 +0000 2011,RT“@reimeraaron: #twitter keeps me from sleeping! #soaddicted”,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[ 0.0544,  0.1212, -0.2944]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1834,  0.0257, -0.1760]], grad_fn=<AddmmBackward>)"
3101,twitter,neutral,1.26871e+17,Thu Oct 20 03:58:32 +0000 2011,Shout ou to all my followers! #TWitTER,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[-0.0192,  0.7194, -0.5137]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.4436,  0.2146, -0.0279]], grad_fn=<AddmmBackward>)"
3102,twitter,neutral,1.26871e+17,Thu Oct 20 04:04:42 +0000 2011,RT @TeachHub 50 Ways to Use #Twitter in the Classroom http://t.co/lJiN0See #education #ntchat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.1025,  0.8759,  0.1514]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.0104, -0.3151,  0.5813]], grad_fn=<AddmmBackward>)"
3103,twitter,neutral,1.26871e+17,Thu Oct 20 04:04:26 +0000 2011,@Slater_Boy Needs to take his ass to sleep... Its grown folks hour on #twitter,"{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative,Neutral,0,Neutral,"tensor([[-0.1464,  1.0578, -0.6060]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1019, -0.4010,  0.1742]], grad_fn=<AddmmBackward>)"
3104,twitter,neutral,1.26871e+17,Thu Oct 20 04:04:09 +0000 2011,#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/mTdvRoIj,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.7059,  0.6464, -0.7781]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.0838, -0.8543, -0.4736]], grad_fn=<AddmmBackward>)"
3105,twitter,neutral,1.26871e+17,Thu Oct 20 04:04:07 +0000 2011,#wendywilliams just said she was a woman bitch please stop lien on #twitter and on #nationaltv we all know your a man,"{'neg': 0.22, 'neu': 0.696, 'pos': 0.084, 'compound': -0.5719}",-0.5719,Negative,Neutral,0,Neutral,"tensor([[-0.2495,  1.1367, -0.4114]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4879,  0.2522, -0.5149]], grad_fn=<AddmmBackward>)"
3106,twitter,neutral,1.26871e+17,Thu Oct 20 04:03:46 +0000 2011,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 18,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.6103}",0.6103,Positive,Positive,1,Neutral,"tensor([[-0.0773,  0.7041,  0.0850]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.8496, -0.0784, -0.2489]], grad_fn=<AddmmBackward>)"
3107,twitter,neutral,1.26871e+17,Thu Oct 20 04:03:32 +0000 2011,U put w/eva comes to mind on #twitter but let me try n do it ima be a rat or something smh the nerve of dese #NIGGAS!!!!',"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.8525}",-0.8525,Negative,Negative,-2,Neutral,"tensor([[-0.0962,  0.9918, -0.6018]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.4500,  0.1773, -0.2242]], grad_fn=<AddmmBackward>)"
3108,twitter,neutral,1.26871e+17,Thu Oct 20 04:03:30 +0000 2011,GN #Twitter.......z.z.z.z.z.z Z  Z z z z,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.4466}",0.4466,Positive,Neutral,0,Neutral,"tensor([[ 0.2687,  0.8145, -0.5175]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5141,  0.5418, -0.5195]], grad_fn=<AddmmBackward>)"
3109,twitter,neutral,1.26871e+17,Thu Oct 20 04:03:18 +0000 2011,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/E44Qd1u2 #Twitter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.0925,  0.7297, -0.3854]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1586,  0.3884, -0.0906]], grad_fn=<AddmmBackward>)"
3110,twitter,neutral,1.26871e+17,Thu Oct 20 04:03:14 +0000 2011,i've been slackin on my #twitter game,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.0126,  0.1923, -0.4620]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.0546,  0.0453, -0.1353]], grad_fn=<AddmmBackward>)"
3111,twitter,neutral,1.26871e+17,Thu Oct 20 04:03:08 +0000 2011,RT @AHennessyWorld: #Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public ey ...,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4019}",0.4019,Positive,Neutral,0,Neutral,"tensor([[ 0.1534,  0.4860, -0.1950]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4113, -0.2449,  0.3124]], grad_fn=<AddmmBackward>)"
3112,twitter,neutral,1.26871e+17,Thu Oct 20 04:03:01 +0000 2011,Brilliant (if you have a spare 12mins to watch): Have I Shared Too Much? http://t.co/tEwNhhUk #Twitter #LinkedIn #Facebook #in,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.7351}",0.7351,Positive,Positive,1,Neutral,"tensor([[-0.5459,  0.5895, -0.4029]], grad_fn=<AddmmBackward>)",Positive,"tensor([[0.0887, 0.0296, 0.3294]], grad_fn=<AddmmBackward>)"
3113,twitter,neutral,1.26871e+17,Thu Oct 20 04:02:58 +0000 2011,#twitter keeps me from sleeping! #soaddicted,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[ 0.2375,  0.4069, -0.4125]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3500,  0.0054, -0.4826]], grad_fn=<AddmmBackward>)"
3114,twitter,neutral,1.26871e+17,Thu Oct 20 04:02:44 +0000 2011,#twitter be making my ass stay up later than planed,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative,Neutral,0,Neutral,"tensor([[-0.5076,  0.6177, -0.7412]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5197,  0.1965,  0.0209]], grad_fn=<AddmmBackward>)"
3115,twitter,neutral,1.26871e+17,Thu Oct 20 04:02:44 +0000 2011,Follow your interests. #twitter,"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.25}",0.25,Positive,Positive,1,Negative,"tensor([[-0.3627,  0.5719, -0.5348]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-1.0012, -0.0443, -0.0450]], grad_fn=<AddmmBackward>)"
3116,twitter,neutral,1.26871e+17,Thu Oct 20 04:02:44 +0000 2011,"Lmao. RT @MissAyunnaaa Well that's my que, bye #Twitter , #oomf finna start quotin lines from #ATL lol","{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.8316}",0.8316,Positive,Positive,2,Neutral,"tensor([[0.0642, 0.9313, 0.0951]], grad_fn=<AddmmBackward>)",Negative,"tensor([[ 0.1453, -0.4077, -0.1028]], grad_fn=<AddmmBackward>)"
3117,twitter,neutral,1.26871e+17,Thu Oct 20 04:02:41 +0000 2011,@twitter  + @tumblr  = Drugs are severe. #twitter #tumblr,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.3818}",-0.3818,Negative,Negative,-1,Neutral,"tensor([[ 0.0394,  0.5711, -0.3338]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1058,  0.0642, -0.1485]], grad_fn=<AddmmBackward>)"
3118,twitter,neutral,1.26871e+17,Thu Oct 20 04:02:14 +0000 2011,RT @extremejohn Stuck on Facebook? I’m so sorry.  http://t.co/aGHbaQmn #Twitter #Google  #Facebook,"{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.4101}",-0.4101,Negative,Negative,-1,Neutral,"tensor([[-0.2490,  0.8120,  0.0813]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3217, -0.1411,  0.2629]], grad_fn=<AddmmBackward>)"
3119,twitter,neutral,1.26871e+17,Thu Oct 20 04:02:12 +0000 2011,GN #twitter off.,"{'neg': 0.0, 'neu': 0.405, 'pos': 0.595, 'compound': 0.4466}",0.4466,Positive,Neutral,0,Neutral,"tensor([[-0.8557,  0.7975, -0.9806]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.0644, -0.4856,  0.0810]], grad_fn=<AddmmBackward>)"
3120,twitter,neutral,1.26871e+17,Thu Oct 20 04:02:08 +0000 2011,why am i #rambling on #facebook i keep forgetting i have #twitter.. then remember and come back.. every 3 seconds.. -_- ... o_O,"{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.128}",-0.128,Negative,Neutral,0,Neutral,"tensor([[ 0.2503,  0.1244, -0.5275]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.0320, -0.2378, -0.1228]], grad_fn=<AddmmBackward>)"
3121,twitter,neutral,1.26871e+17,Thu Oct 20 04:02:07 +0000 2011,#Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public eye!iloveya#HennessyNation,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.4574}",0.4574,Positive,Positive,1,Neutral,"tensor([[-0.3658,  0.7986, -0.3455]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3774, -1.0391,  0.0393]], grad_fn=<AddmmBackward>)"
3122,twitter,neutral,1.26871e+17,Thu Oct 20 04:02:00 +0000 2011,17 Things You Didn’t Know About #Twitter: http://t.co/LL61rx2R via @TweetSmarter RT @sharonhayes @ChoiceZnewZ #facts,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.3206,  1.2274, -0.0722]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[0.1144, 0.0299, 0.3283]], grad_fn=<AddmmBackward>)"
3123,twitter,neutral,1.26871e+17,Thu Oct 20 04:01:48 +0000 2011,#goodnight #twitter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.3894,  0.7803, -0.0519]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.4768,  0.2484, -0.3737]], grad_fn=<AddmmBackward>)"
3124,twitter,neutral,1.26871e+17,Thu Oct 20 04:01:46 +0000 2011,I think @SchwastySmack needs to cool her roll on her #twitter game.,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.3182}",0.3182,Positive,Positive,1,Neutral,"tensor([[ 0.0263, -0.0417, -0.4294]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2476, -0.5039, -0.4294]], grad_fn=<AddmmBackward>)"
3125,twitter,neutral,1.26871e+17,Thu Oct 20 04:01:35 +0000 2011,Things that #heatmeup : when people put the # on facebookposts when they dont even have a #twitter. #getaclue,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.4041,  0.6331, -0.5777]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3489,  0.1804,  0.1216]], grad_fn=<AddmmBackward>)"
3126,twitter,neutral,1.26871e+17,Thu Oct 20 04:01:28 +0000 2011,goodnite #twitter (:,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4939}",0.4939,Positive,Neutral,0,Neutral,"tensor([[0.0968, 0.8041, 0.0462]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.0181, -0.1977,  0.0396]], grad_fn=<AddmmBackward>)"
3127,twitter,neutral,1.26871e+17,Thu Oct 20 04:01:21 +0000 2011,"Out of #curiosity, #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Negative,-1,Neutral,"tensor([[-0.4768,  0.6417, -0.8256]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.0739, -0.2054, -0.1252]], grad_fn=<AddmmBackward>)"
3128,twitter,neutral,1.2687e+17,Thu Oct 20 04:00:48 +0000 2011,RT @JonJars: #twitter; for those statuses you'd never post on #facebook,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Negative,"tensor([[ 0.1935,  0.1515, -0.6086]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.9113,  0.0745, -0.1936]], grad_fn=<AddmmBackward>)"
3129,twitter,neutral,1.2687e+17,Thu Oct 20 04:00:24 +0000 2011,"@TheRealJedaD If her name ain't #Twitter then ur not bcuz u been on here for a minute goin HAM...lol, I'm Just Sayin!!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,2,Negative,"tensor([[ 0.1585,  1.0844, -0.0881]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[0.0849, 0.0624, 0.6161]], grad_fn=<AddmmBackward>)"
3130,twitter,neutral,1.2687e+17,Thu Oct 20 04:00:00 +0000 2011,Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam,"{'neg': 0.435, 'neu': 0.565, 'pos': 0.0, 'compound': -0.6597}",-0.6597,Negative,Negative,-1,Neutral,"tensor([[-0.2459,  0.9268, -0.1077]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.4975,  0.0741,  0.4273]], grad_fn=<AddmmBackward>)"
3131,twitter,neutral,1.2687e+17,Thu Oct 20 03:59:28 +0000 2011,@bhammz Welcome to #Twitter,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.4588}",0.4588,Positive,Neutral,0,Neutral,"tensor([[ 0.0521,  1.0060, -0.5868]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.5299,  0.0307, -0.1016]], grad_fn=<AddmmBackward>)"
3132,twitter,neutral,1.2687e+17,Thu Oct 20 03:59:21 +0000 2011,its funny how you can take time out your precious #twitter time to monitor or judge what in saying,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.765}",0.765,Positive,Positive,2,Neutral,"tensor([[-0.2448,  0.6428, -0.7736]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1422, -0.0286, -0.1661]], grad_fn=<AddmmBackward>)"
3133,twitter,neutral,1.2687e+17,Thu Oct 20 03:58:45 +0000 2011,"#Twitter honey i don't freaking know anymore &gt;&lt;""","{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.3252}",0.3252,Positive,Neutral,0,Neutral,"tensor([[-0.3007,  0.4076, -0.0423]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.5662, -0.1558, -0.2123]], grad_fn=<AddmmBackward>)"
3134,twitter,neutral,1.2687e+17,Thu Oct 20 03:58:30 +0000 2011,@cpmorris congrats on joining #twitter,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.5267}",0.5267,Positive,Neutral,0,Neutral,"tensor([[ 0.0364,  0.5281, -0.1002]], grad_fn=<AddmmBackward>)",Negative,"tensor([[ 0.0866,  0.0398, -0.0953]], grad_fn=<AddmmBackward>)"
3135,twitter,neutral,1.2687e+17,Thu Oct 20 03:58:24 +0000 2011,@Adaddy101 @johnodame .. all this flirting over #twitter is starting to make me think you guys got a crush on each other #bromance.,"{'neg': 0.065, 'neu': 0.854, 'pos': 0.081, 'compound': 0.1027}",0.1027,Positive,Neutral,0,Neutral,"tensor([[-0.0631, -0.1992, -0.7370]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3050,  0.1645, -0.1046]], grad_fn=<AddmmBackward>)"
3136,twitter,neutral,1.2687e+17,Thu Oct 20 03:58:16 +0000 2011,#Twitter it's been a pleasure but I have to go exercise and eat dinner! Possibly be back b4 I sleep? We'll c! I am #BLESSED & we all are! =),"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.943}",0.943,Positive,Positive,3,Neutral,"tensor([[ 0.2680,  0.7460, -0.4493]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.0662,  0.0701,  0.1703]], grad_fn=<AddmmBackward>)"
3137,twitter,neutral,1.2687e+17,Thu Oct 20 03:58:04 +0000 2011,#OkUPrettyBut you never talk shit on #Twitter @HannahMcCall1 :),"{'neg': 0.0, 'neu': 0.542, 'pos': 0.458, 'compound': 0.7117}",0.7117,Positive,Negative,-1,Neutral,"tensor([[ 0.0112,  0.4936, -0.0593]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.0458,  0.2766,  0.1683]], grad_fn=<AddmmBackward>)"
3138,twitter,neutral,1.2687e+17,Thu Oct 20 03:58:03 +0000 2011,"#ihateitwhen i think of a cool twit,by da tym i grab da fone & load #twitter i would have forgotten it!!! #dumbass","{'neg': 0.23, 'neu': 0.687, 'pos': 0.083, 'compound': -0.6219}",-0.6219,Negative,Positive,1,Neutral,"tensor([[-0.3144,  0.6333, -0.2740]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1596,  0.1282,  0.6291]], grad_fn=<AddmmBackward>)"
3139,twitter,neutral,1.2687e+17,Thu Oct 20 03:58:00 +0000 2011,Lol itss ben a #year since i had a #twitter but i jus start using it,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.2263}",0.2263,Positive,Positive,1,Neutral,"tensor([[-0.2163,  0.0742, -0.2639]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.3497, -0.0153, -0.3469]], grad_fn=<AddmmBackward>)"
3140,twitter,neutral,1.2687e+17,Thu Oct 20 03:57:59 +0000 2011,RT @KiLLiN_EmSoftly: who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's onl ...,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.7104}",0.7104,Positive,Positive,2,Positive,"tensor([[-0.1352,  0.3056, -0.3787]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3685,  0.2789, -0.1513]], grad_fn=<AddmmBackward>)"
3141,twitter,neutral,1.2687e+17,Thu Oct 20 03:57:58 +0000 2011,I want to be a #Twitter Cypher.,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.0772}",0.0772,Positive,Neutral,0,Neutral,"tensor([[ 0.1361,  0.6531, -0.2013]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3081,  0.4200, -0.0768]], grad_fn=<AddmmBackward>)"
3142,twitter,neutral,1.2687e+17,Thu Oct 20 03:57:35 +0000 2011,RT Is @Wahooly the long awaited way to make clear the ROI of #Twitter? http://t.co/rjY5WGr0 #socialmedia /via @socialmedia2day #gosocial,"{'neg': 0.053, 'neu': 0.821, 'pos': 0.126, 'compound': 0.3612}",0.3612,Positive,Neutral,0,Neutral,"tensor([[-0.3695,  0.7598, -0.4077]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2242,  0.1972,  0.3494]], grad_fn=<AddmmBackward>)"
3143,twitter,neutral,1.2687e+17,Thu Oct 20 03:57:25 +0000 2011,It's #real when you tell ur man how ur gfs roasted your ex on #twitter and he's like good job babe lol,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.802}",0.802,Positive,Positive,1,Neutral,"tensor([[-0.2743,  0.5758, -0.3454]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.7100,  0.2346, -0.4447]], grad_fn=<AddmmBackward>)"
3144,twitter,neutral,1.2687e+17,Thu Oct 20 03:57:25 +0000 2011,#twitter; for those statuses you'd never post on #facebook,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.4793,  0.5768, -0.5761]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2116,  0.1807, -0.3973]], grad_fn=<AddmmBackward>)"
3145,twitter,neutral,1.2687e+17,Thu Oct 20 03:57:18 +0000 2011,@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee,"{'neg': 0.0, 'neu': 0.554, 'pos': 0.446, 'compound': 0.8829}",0.8829,Positive,Positive,3,Neutral,"tensor([[ 0.1019,  0.8971, -0.7351]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2781,  0.2049, -0.6886]], grad_fn=<AddmmBackward>)"
3146,twitter,neutral,1.26869e+17,Thu Oct 20 03:56:57 +0000 2011,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/eKh5JmGp","{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.5106}",0.5106,Positive,Neutral,0,Neutral,"tensor([[-0.3557,  0.5819, -0.3237]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.1320,  0.1847, -0.1018]], grad_fn=<AddmmBackward>)"
3147,twitter,neutral,1.26869e+17,Thu Oct 20 03:56:48 +0000 2011,"Its 11:56 &amp;, im going to sleep now &gt;.&lt; O&#39;well :) good night #Twitter .","{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.7096}",0.7096,Positive,Positive,1,Neutral,"tensor([[-0.9126,  0.3092, -1.2004]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3405,  0.4159,  0.1566]], grad_fn=<AddmmBackward>)"
3148,twitter,neutral,1.26869e+17,Thu Oct 20 03:56:31 +0000 2011,Getting ready 4 bed... School tomorrow. We have an evacuation at school! Night #Twitter =],"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.6588}",0.6588,Positive,Positive,1,Neutral,"tensor([[-0.2525,  0.3601, -0.8298]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.8787, -0.5640, -0.1136]], grad_fn=<AddmmBackward>)"
3149,twitter,neutral,1.26869e+17,Thu Oct 20 03:56:13 +0000 2011,#Twitter off! See ya :D @justinbieber Love u and have #SweetDreams. ♥,"{'neg': 0.0, 'neu': 0.44, 'pos': 0.56, 'compound': 0.929}",0.929,Positive,Positive,1,Neutral,"tensor([[-0.5071,  0.4661, -0.3596]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.3518, -0.0749, -0.4770]], grad_fn=<AddmmBackward>)"
3150,twitter,neutral,1.26869e+17,Thu Oct 20 03:56:12 +0000 2011,Goodnight everyone #twitter off,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.0956,  0.4268, -0.1247]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.4556,  0.5819, -0.0922]], grad_fn=<AddmmBackward>)"
3151,twitter,neutral,1.26869e+17,Thu Oct 20 03:55:43 +0000 2011,i want him to make a #Twitter,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.0772}",0.0772,Positive,Neutral,0,Neutral,"tensor([[ 0.3692,  0.5227, -0.8867]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5078,  0.4157, -0.6530]], grad_fn=<AddmmBackward>)"
3152,twitter,neutral,1.26869e+17,Thu Oct 20 03:54:59 +0000 2011,Good Night #Twitter && #TwitterTweeters :),"{'neg': 0.0, 'neu': 0.404, 'pos': 0.596, 'compound': 0.7096}",0.7096,Positive,Positive,1,Neutral,"tensor([[-0.1732,  0.8054, -0.3914]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2982,  0.3271, -0.1043]], grad_fn=<AddmmBackward>)"
3153,twitter,neutral,1.26869e+17,Thu Oct 20 03:54:49 +0000 2011,RT @Hirudineajigane: #Twitter Thank you.Read those great tweets.helps live better! :) Bows. http://t.co/FNKBW24F,"{'neg': 0.0, 'neu': 0.413, 'pos': 0.587, 'compound': 0.9151}",0.9151,Positive,Positive,2,Neutral,"tensor([[ 0.3686,  1.0019, -0.1911]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4520, -0.1329, -0.7236]], grad_fn=<AddmmBackward>)"
3154,twitter,neutral,1.26869e+17,Thu Oct 20 03:54:40 +0000 2011,@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.1110,  0.4628, -0.3955]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.5798,  0.5458, -0.5832]], grad_fn=<AddmmBackward>)"
3155,twitter,neutral,1.26869e+17,Thu Oct 20 03:54:34 +0000 2011,#twitter/off,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.0078,  0.5179, -0.6089]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2646, -0.2501,  0.0778]], grad_fn=<AddmmBackward>)"
3156,twitter,neutral,1.26869e+17,Thu Oct 20 03:54:30 +0000 2011,#Twitter Thank you.Read those great tweets.helps live better! :) Bows.,"{'neg': 0.0, 'neu': 0.319, 'pos': 0.681, 'compound': 0.9151}",0.9151,Positive,Positive,2,Neutral,"tensor([[-0.1755,  0.5858, -0.7556]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.7224,  0.0363,  0.2471]], grad_fn=<AddmmBackward>)"
3157,twitter,neutral,1.26869e+17,Thu Oct 20 03:54:21 +0000 2011,I might call it a night goodnight #twitter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.0161,  0.8124, -0.5644]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.0430,  0.3063, -0.3901]], grad_fn=<AddmmBackward>)"
3158,twitter,neutral,1.26869e+17,Thu Oct 20 03:54:09 +0000 2011,"search #facebook for ""FACEBOOK/TWITTER INDIE ARTIST MUSIC NETWORK (WORLDWIDE)
"" add yourself for more #twitter followers! network here!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.1664,  0.7048,  0.0976]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1698, -0.6822,  0.7787]], grad_fn=<AddmmBackward>)"
